DATE	TIME	BOROUGH	ZIP CODE	LATITUDE	LONGITUDE	LOCATION	ON STREET NAME	CROSS STREET NAME	OFF STREET NAME	NUMBER OF PERSONS INJURED	NUMBER OF PERSONS KILLED	NUMBER OF PEDESTRIANS INJURED	NUMBER OF PEDESTRIANS KILLED	NUMBER OF CYCLIST INJURED	NUMBER OF CYCLIST KILLED	NUMBER OF MOTORIST INJURED	NUMBER OF MOTORIST KILLED	CONTRIBUTING FACTOR VEHICLE 1	CONTRIBUTING FACTOR VEHICLE 2	CONTRIBUTING FACTOR VEHICLE 3	CONTRIBUTING FACTOR VEHICLE 4	CONTRIBUTING FACTOR VEHICLE 5	UNIQUE KEY	VEHICLE TYPE CODE 1	VEHICLE TYPE CODE 2	VEHICLE TYPE CODE 3	VEHICLE TYPE CODE 4	VEHICLE TYPE CODE 5
03/18/2017	11:00	MANHATTAN	10024	40.785923	-73.976295	(40.785923, -73.976295)			485       AMSTERDAM AVENUE              	0	0	0	0	0	0	0	0	Unspecified					3634127	PASSENGER VEHICLE				
03/18/2017	11:00			40.687473	-73.87108	(40.687473, -73.87108)	AUTUMN AVENUE                   			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634232	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	11:00			40.692547	-73.990974	(40.692547, -73.990974)	JORALEMON STREET                	COURT STREET		0	0	0	0	0	0	0	0	Unspecified					3634350	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	11:00	BRONX	10475	40.86879	-73.83168	(40.86879, -73.83168)	BARTOW AVENUE                   	BAYCHESTER AVENUE		1	0	0	0	0	0	1	0	Unspecified	Unspecified				3634333	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	11:05	BROOKLYN	11209	40.63061	-74.02517	(40.63061, -74.02517)			7520      4 AVENUE                      	1	0	0	0	1	0	0	0	Following Too Closely	Unspecified				3634199	BICYCLE	SPORT UTILITY / STATION WAGON			
03/18/2017	11:15			40.648266	-73.90581	(40.648266, -73.90581)	FOSTER AVENUE                   			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634169	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	11:19			40.8047	-73.91243	(40.8047, -73.91243)	EAST 138 STREET                 	BRUCKNER BOULEVARD		0	0	0	0	0	0	0	0	Traffic Control Disregarded	Unspecified	Unspecified			3635729	PICK-UP TRUCK				
03/18/2017	11:20	BROOKLYN	11209	40.62631	-74.02396	(40.62631, -74.02396)			7918      5 AVENUE                      	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified	Unspecified	Unspecified		3634198	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	
03/18/2017	11:20	STATEN ISLAND	10312	40.544273	-74.20308	(40.544273, -74.20308)	MARCY AVENUE                    	WEST CASTOR PLACE		1	0	0	0	0	0	1	0	Pavement Slippery	Unspecified	Unspecified			3636516	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE		
03/18/2017	11:25	BRONX	10460	40.83797	-73.87005	(40.83797, -73.87005)	ROSEDALE AVENUE                 	MANSION STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3635481	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	11:30	BROOKLYN	11239				SEAVIEW AVENUE                  	ERSKINE STREET		1	0	0	0	0	0	1	0	Illness					3634233	PASSENGER VEHICLE				
03/18/2017	11:34	MANHATTAN	10024	40.78956	-73.97737	(40.78956, -73.97737)	WEST END AVENUE                 	WEST 87 STREET		0	0	0	0	0	0	0	0	Other Vehicular	Other Vehicular				3635088	PASSENGER VEHICLE				
03/18/2017	11:35			40.69038	-73.75039	(40.69038, -73.75039)	120 AVENUE                      	200 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3634320	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	11:40	BROOKLYN	11235	40.587303	-73.96036	(40.587303, -73.96036)	AVENUE Z                        	CONEY ISLAND AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3635020	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	11:45	BRONX	10454	40.804344	-73.92158	(40.804344, -73.92158)	BROOK AVENUE                    	BRUCKNER BOULEVARD		0	0	0	0	0	0	0	0	Unspecified					3635701	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	11:46	BROOKLYN	11220	40.639294	-74.01279	(40.639294, -74.01279)	58 STREET                       	6 AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3634263	SPORT UTILITY / STATION WAGON				
03/18/2017	11:47	BROOKLYN	11230	40.624554	-73.9671	(40.624554, -73.9671)	AVENUE J                        	EAST 9 STREET		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3634735	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	11:51			40.616714	-74.13117	(40.616714, -74.13117)			818       JEWETT AVENUE                 	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3635678	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	11:53			40.55554	-74.17562	(40.55554, -74.17562)				0	0	0	0	0	0	0	0	Following Too Closely	Unspecified	Unspecified			3635526	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON		
03/18/2017	11:55	BRONX	10454	40.808437	-73.91296	(40.808437, -73.91296)			354       CYPRESS AVENUE                	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3635724	SPORT UTILITY / STATION WAGON				
03/18/2017	11:55									0	0	0	0	0	0	0	0	Unspecified					3634154	SPORT UTILITY / STATION WAGON				
03/18/2017	11:58			40.76577	-73.919	(40.76577, -73.919)	34 STREET                       			0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3634418	PASSENGER VEHICLE				
03/18/2017	12:00	BRONX	10470	40.89845	-73.85431	(40.89845, -73.85431)	WHITE PLAINS ROAD               	NEREID AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634665	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	12:00			40.65768	-73.887794	(40.65768, -73.887794)	VERMONT STREET                  			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634240	PASSENGER VEHICLE				
03/18/2017	12:00	MANHATTAN	10002	40.72224	-73.9863	(40.72224, -73.9863)	ESSEX STREET                    	EAST HOUSTON STREET		1	0	1	0	0	0	0	0	Failure to Yield Right-of-Way					3637043	PASSENGER VEHICLE				
03/18/2017	12:09	MANHATTAN	10002	40.717175	-73.98021	(40.717175, -73.98021)			65        COLUMBIA STREET               	0	0	0	0	0	0	0	0	Backing Unsafely					3637044	PICK-UP TRUCK				
03/18/2017	12:10	BRONX	10467	40.87835	-73.870346	(40.87835, -73.870346)	EAST GUN HILL ROAD              	NEWELL STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3635645	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	12:10			40.791435	-73.976	(40.791435, -73.976)	WEST END AVENUE                 			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3635086	TAXI	TAXI			
03/18/2017	12:15	MANHATTAN	10011	40.745293	-73.9985	(40.745293, -73.9985)	8 AVENUE                        	WEST 23 STREET		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3634640	TAXI	TAXI			
03/18/2017	12:15	MANHATTAN	10023	40.77363	-73.98528	(40.77363, -73.98528)			100       AMSTERDAM AVENUE              	0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unspecified				3634298	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	12:15	STATEN ISLAND	10309	40.515503	-74.21133	(40.515503, -74.21133)			15        SHERWOOD AVENUE               	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634272	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	12:15			40.830658	-73.93517	(40.830658, -73.93517)				2	0	0	0	0	0	2	0	Unsafe Speed	Unspecified				3637820	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	12:20	BROOKLYN	11201	40.691532	-73.993744	(40.691532, -73.993744)	CLINTON STREET                  	SCHERMERHORN STREET		0	0	0	0	0	0	0	0	Obstruction/Debris	Unspecified				3634449	PASSENGER VEHICLE				
03/18/2017	12:20	BROOKLYN	11249	40.71595	-73.960754	(40.71595, -73.960754)			136       NORTH 3 STREET                	0	0	0	0	0	0	0	0	Unspecified					3634608	SPORT UTILITY / STATION WAGON				
03/18/2017	12:20	BROOKLYN	11201	40.68969	-73.99237	(40.68969, -73.99237)	COURT STREET                    	ATLANTIC AVENUE		1	0	1	0	0	0	0	0	Failure to Yield Right-of-Way					3634354	PASSENGER VEHICLE				
03/18/2017	12:25	QUEENS	11422	40.666397	-73.73857	(40.666397, -73.73857)	BROOKVILLE BOULEVARD            	NORTH CONDUIT AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634211	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	12:25	QUEENS	11422	40.665257	-73.739555	(40.665257, -73.739555)	BROOKVILLE BOULEVARD            	SOUTH CONDUIT AVENUE		4	0	0	0	0	0	4	0	Unspecified	Unspecified	Unspecified			3634207	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON		
03/18/2017	12:26	BRONX	10454	40.806164	-73.909134	(40.806164, -73.909134)	BRUCKNER BOULEVARD              	EAST 141 STREET		0	0	0	0	0	0	0	0	Reaction to Other Uninvolved Vehicle	Unspecified				3635730	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	12:30	BROOKLYN	11229	40.60916	-73.950066	(40.60916, -73.950066)			2317      QUENTIN ROAD                  	0	0	0	0	0	0	0	0	Unspecified					3635001	PASSENGER VEHICLE				
03/18/2017	12:30	QUEENS	11354	40.769848	-73.8348	(40.769848, -73.8348)			30-05     STRATTON STREET               	0	0	0	0	0	0	0	0	Backing Unsafely	Driver Inattention/Distraction				3634249	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	12:30	QUEENS	11373	40.735634	-73.87602	(40.735634, -73.87602)	55 AVENUE                       	QUEENS BOULEVARD		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634998	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	12:30	QUEENS	11429	40.708874	-73.73557	(40.708874, -73.73557)			220-36    108 AVENUE                    	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634212	PASSENGER VEHICLE				
03/18/2017	12:30	STATEN ISLAND	10310	40.6287	-74.11615	(40.6287, -74.11615)	CLOVE LAKE PLACE                	BROADWAY		0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unspecified	Unspecified			3634278	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE		
03/18/2017	12:30			40.764988	-73.82067	(40.764988, -73.82067)	NORTHERN BOULEVARD              			0	0	0	0	0	0	0	0	Other Vehicular	Unspecified				3634238	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	12:35	BROOKLYN	11239	40.65082	-73.87055	(40.65082, -73.87055)			579       GATEWAY DRIVE                 	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3634235	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	12:35	QUEENS	11102	40.770325	-73.91999	(40.770325, -73.91999)			26-31     29 STREET                     	0	0	0	0	0	0	0	0	View Obstructed/Limited					3634419	SPORT UTILITY / STATION WAGON				
03/18/2017	12:40	BROOKLYN	11212	40.66883	-73.9047	(40.66883, -73.9047)			364       SACKMAN STREET                	0	0	0	0	0	0	0	0	Unspecified					3634699	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	12:40			40.586475	-73.94697	(40.586475, -73.94697)	EAST 22 STREET                  			0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3635214	SPORT UTILITY / STATION WAGON				
03/18/2017	12:45						WILLETS POINT BOULEVARD         	ESTATES LANE		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3634248	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	12:48	BROOKLYN	11204	40.616707	-73.97846	(40.616707, -73.97846)	BAY PARKWAY                     	60 STREET		0	0	0	0	0	0	0	0	Brakes Defective	Unspecified				3634738	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	12:50						GRANT CIRCLE                    	CROSS BRONX EXPWY		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3635556	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	12:50								84-27     162 STREET                    	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified	Unspecified			3634477	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON		
03/18/2017	12:51	QUEENS	11423	40.713436	-73.76119	(40.713436, -73.76119)	JAMAICA AVENUE                  	198 STREET		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3635104	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	13:00	BRONX	10466	40.88049	-73.840836	(40.88049, -73.840836)			3717      BOSTON ROAD                   	0	0	0	0	0	0	0	0	Unspecified					3634693	SPORT UTILITY / STATION WAGON				
03/18/2017	13:00			40.60995	-73.999466	(40.60995, -73.999466)	18 AVENUE                       			0	0	0	0	0	0	0	0	Oversized Vehicle	Unspecified				3634187					
03/18/2017	13:00			40.644455	-74.0183	(40.644455, -74.0183)	3 AVENUE                        			0	0	0	0	0	0	0	0	Unspecified					3634264	SPORT UTILITY / STATION WAGON				
03/18/2017	13:00			40.76242	-73.82752	(40.76242, -73.82752)	37 AVENUE                       			0	0	0	0	0	0	0	0	Unspecified					3634239	PASSENGER VEHICLE				
03/18/2017	13:00						AVENUE L                        	EAST 16 STREET		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3635704	PASSENGER VEHICLE				
03/18/2017	13:00	QUEENS	11693	40.60957	-73.81905	(40.60957, -73.81905)	CROSS BAY BOULEVARD             	EAST 6 ROAD		1	0	0	0	0	0	1	0	Driver Inattention/Distraction	Unspecified				3634364	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	13:00			40.579235	-73.838936	(40.579235, -73.838936)	ROCKAWAY BEACH BOULEVARD        			3	0	1	0	0	0	2	0	Unspecified	Unspecified				3634740	SPORT UTILITY / STATION WAGON				
03/18/2017	13:05			40.606697	-74.16228	(40.606697, -74.16228)	RICHMOND AVENUE                 	CLIFTON STREET		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3634803	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	13:09	STATEN ISLAND	10312	40.5433	-74.16424	(40.5433, -74.16424)	RICHMOND AVENUE                 	AMBOY ROAD		0	0	0	0	0	0	0	0	Unspecified					3634268	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	13:10	MANHATTAN	10003	40.724274	-73.99082	(40.724274, -73.99082)	2 AVENUE                        	EAST 1 STREET		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3634561	TAXI	TAXI			
03/18/2017	13:10	QUEENS	11691	40.609646	-73.759834	(40.609646, -73.759834)	DICKENS STREET                  	ENRIGHT ROAD		1	0	0	0	0	0	1	0	Prescription Medication	Unspecified				3635046	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	13:20			40.722095	-73.77772	(40.722095, -73.77772)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634478	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	13:26	BRONX	10469	40.87555	-73.85058	(40.87555, -73.85058)			3401      BOSTON ROAD                   	0	0	0	0	0	0	0	0	Other Vehicular	Backing Unsafely				3634694	PASSENGER VEHICLE				
03/18/2017	13:30	BROOKLYN	11222	40.729794	-73.95111	(40.729794, -73.95111)			224       MC GUINNESS BOULEVARD         	0	0	0	0	0	0	0	0	Unspecified					3634652	PASSENGER VEHICLE				
03/18/2017	13:30	QUEENS	11375	40.71272	-73.83444	(40.71272, -73.83444)			118-17    UNION TURNPIKE                	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3634275	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	13:30	STATEN ISLAND	10304	40.595505	-74.09204	(40.595505, -74.09204)	WILSON STREET                   	CORNELIA STREET		0	0	0	0	0	0	0	0	Unsafe Speed	Unspecified				3634259	PASSENGER VEHICLE				
03/18/2017	13:30	STATEN ISLAND	10304				CANAL STREET                    	TOMPKINS AVENUE		1	0	0	0	1	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3634286	BICYCLE	SPORT UTILITY / STATION WAGON			
03/18/2017	13:30			40.646515	-73.974655	(40.646515, -73.974655)				5	0	0	0	0	0	5	0	Unsafe Lane Changing	Unspecified	Unspecified			3634306	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/18/2017	13:35	BROOKLYN	11234	40.60834	-73.92483	(40.60834, -73.92483)	AVENUE U                        	KIMBALL STREET		0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3635436	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	13:38	BRONX	10472	40.826656	-73.8739	(40.826656, -73.8739)	MORRISON AVENUE                 	WATSON AVENUE		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3635495	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	13:40			40.709232	-73.991936	(40.709232, -73.991936)				1	0	0	0	0	0	1	0	Outside Car Distraction	Unspecified				3635477	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	13:45	MANHATTAN	10018	40.756527	-73.994026	(40.756527, -73.994026)	9 AVENUE                        	WEST 39 STREET		0	0	0	0	0	0	0	0	Passenger Distraction	Unspecified				3635056	PASSENGER VEHICLE	TAXI			
03/18/2017	13:45	MANHATTAN	10038	40.7097	-74.00978	(40.7097, -74.00978)			4         MAIDEN LANE                   	0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3635268	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	13:45	STATEN ISLAND	10308	40.538326	-74.14937	(40.538326, -74.14937)	HYLAN BOULEVARD                 	WILLIAM AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Failure to Yield Right-of-Way				3634365	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	13:50	BROOKLYN	11235	40.57937	-73.959755	(40.57937, -73.959755)	CONEY ISLAND AVENUE             	BRIGHTON 10 STREET		0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3635157	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	13:57			40.667774	-73.77702	(40.667774, -73.77702)	NORTH CONDUIT AVENUE            			0	0	0	0	0	0	0	0	Unspecified					3634321	PASSENGER VEHICLE				
03/18/2017	13:58	MANHATTAN	10018	40.756527	-73.994026	(40.756527, -73.994026)	9 AVENUE                        	WEST 39 STREET		0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way					3634641	TAXI	PASSENGER VEHICLE			
03/18/2017	13:58	QUEENS	11432						8000      utopia parkway                	0	0	0	0	0	0	0	0	Unspecified					3634496	PASSENGER VEHICLE				
03/18/2017	14:00	BROOKLYN	11217	40.677715	-73.97326	(40.677715, -73.97326)	7 AVENUE                        	PARK PLACE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3635120	PASSENGER VEHICLE				
03/18/2017	14:00	MANHATTAN	10002	40.721935	-73.987404	(40.721935, -73.987404)			180       LUDLOW STREET                 	0	0	0	0	0	0	0	0	Other Vehicular	Other Vehicular	Unspecified			3636469	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/18/2017	14:00	MANHATTAN	10029	40.799698	-73.945076	(40.799698, -73.945076)			1760      MADISON AVENUE                	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3634509	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	14:00	QUEENS	11416	40.683018	-73.84238	(40.683018, -73.84238)	98 STREET                       	103 AVENUE		0	0	0	0	0	0	0	0	Unspecified					3638047	PASSENGER VEHICLE	PICK-UP TRUCK			
03/18/2017	14:00	STATEN ISLAND	10301	40.630775	-74.10405	(40.630775, -74.10405)			445       FOREST AVENUE                 	0	0	0	0	0	0	0	0	Unspecified					3635172	PASSENGER VEHICLE				
03/18/2017	14:00			40.587585	-74.088715	(40.587585, -74.088715)	LACONIA AVENUE                  			0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3635472	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	14:00			40.581783	-73.94808	(40.581783, -73.94808)	SHORE BOULEVARD                 			0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3635215	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	14:00	BROOKLYN	11215	40.66936	-73.98617	(40.66936, -73.98617)			440       5 AVENUE                      	2	0	0	0	0	0	2	0	Following Too Closely	Passing or Lane Usage Improper				3635122	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	14:01	BRONX	10461	40.843727	-73.82754	(40.843727, -73.82754)	ZULETTE AVENUE                  	JARVIS AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3636502	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	14:10	QUEENS	11104	40.742188	-73.91891	(40.742188, -73.91891)	GREENPOINT AVENUE               	46 STREET		0	0	0	0	0	0	0	0	Reaction to Other Uninvolved Vehicle	Unspecified				3635377	PASSENGER VEHICLE				
03/18/2017	14:10			40.767815	-73.98951	(40.767815, -73.98951)			10 AVENUE                               	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3635615	PASSENGER VEHICLE	TAXI			
03/18/2017	14:15	BRONX	10468	40.865997	-73.89981	(40.865997, -73.89981)	DAVIDSON AVENUE                 	WEST 192 STREET		0	0	0	0	0	0	0	0	Unspecified					3634273	SPORT UTILITY / STATION WAGON				
03/18/2017	14:20	QUEENS	11416	40.684258	-73.84604	(40.684258, -73.84604)	WOODHAVEN BOULEVARD             	101 AVENUE		2	0	0	0	0	0	2	0	Traffic Control Disregarded	Unspecified				3634341	PASSENGER VEHICLE	TAXI			
03/18/2017	14:25			40.584793	-74.16034	(40.584793, -74.16034)	RICHMOND HILL ROAD              	MARSH AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3636295	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/18/2017	14:27			40.681217	-73.88211	(40.681217, -73.88211)	SHEPHERD AVENUE                 			0	0	0	0	0	0	0	0	Unspecified					3634241	PASSENGER VEHICLE				
03/18/2017	14:30			40.737785	-73.93496	(40.737785, -73.93496)	BORDEN AVENUE                   	VANDAM STREET		1	0	0	0	0	0	1	0	Following Too Closely	Unspecified				3636301	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/18/2017	14:35	BROOKLYN	11201	40.69613	-73.987114	(40.69613, -73.987114)	TILLARY STREET                  	JAY STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3634353	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/18/2017	14:35	MANHATTAN	10003	40.737328	-73.99266	(40.737328, -73.99266)	5 AVENUE                        	EAST 16 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3634979	PASSENGER VEHICLE	TAXI			
03/18/2017	14:35	QUEENS	11419	40.68795	-73.82502	(40.68795, -73.82502)	LEFFERTS BOULEVARD              	103 AVENUE		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3634483	TAXI	PASSENGER VEHICLE			
03/18/2017	14:40	BROOKLYN	11238	40.676113	-73.97168	(40.676113, -73.97168)			389       FLATBUSH AVENUE               	0	0	0	0	0	0	0	0	Unspecified					3635121	TAXI				
03/18/2017	14:40	QUEENS	11378	40.72621	-73.920525	(40.72621, -73.920525)	48 STREET                       	56 ROAD		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3635375	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/18/2017	14:43	STATEN ISLAND	10306	40.569195	-74.11104	(40.569195, -74.11104)			2562      HYLAN BOULEVARD               	0	0	0	0	0	0	0	0	Prescription Medication	Unspecified				3634359	PASSENGER VEHICLE	PASSENGER VEHICLE			
